Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment;Product Name;Final Price;Brand;Categories
16;02.07.2010;610641.42;0;64.44;2.728;189.4882603;6.868;Wolverine Raider DuraShocks Waterproof Met-Guard CarbonMAX Work Wellington Men Peanut;154.99;Wolverine;"[""Clothing"",""Shoes"",""Mens Shoes"",""Mens Boots"",""Mens Boots""]"
16;01.07.2011;608737.56;0;63.59;3.597;193.0930552;6.338;Coodeto 4'x6' Area Rugs for Living Room, Non-Slip Machine Washable Rug Oriental Floral Rug Stain Resistant Foldable Carpet for Bedroom, Dusty Blue;51.96;Coodeto;"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]"
16;08.06.2012;603618.89;0;65.43;3.741;197.6551863;6.169;Bare Home 2-Pack Fitted Sheets - Premium 1800 Collection - Ultra-soft - Deep Pocket - Queen, White;25.99;Bare Home;"[""Home"",""Bedding"",""Bed Sheets""]"
16;10.06.2011;600952.06;0;55.78;3.735;192.8470612;6.339;TheLovely Men's 3/4 Sleeve Crew Neck Raglan Jersey Baseball Tee Shirts (Single and Multi Packs Available);11.69;TheLovely;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Shirts""]"
16;05.08.2011;592981.33;0;63.96;3.554;193.9110133;6.338;Comfort Canopy - Light Gray Reversible Painted Chevron Stitched Quilt Coverlet for Twin Size Beds;44.99;Comfort Canopy;"[""Home"",""Bedding"",""Quilts""]"
16;23.07.2010;588344.18;0;70.67;2.691;189.774698;6.868;"Eclipse Dayton Solid Blackout Rod Pocket Energy-Efficient Curtain Panel, Chocolate, 42""x63""";18.95;Eclipse;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Room Darkening Curtains""]"
16;06.08.2010;586936.45;0;67.42;2.69;190.0990028;6.868;Yankee Candle Pink Sands Original Large Scented Jar Candle, 22 oz;16.88;Yankee Candle;"[""Home"",""Decor"",""Candles & Home Fragrance"",""Scented Candles""]"
16;15.07.2011;586841.77;0;65.16;3.532;193.3125484;6.338;Easy Spirit Womens Traciee Cut Out Floral Print Slide Sandals;39.99;Easy Spirit;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Sandals"",""Womens Slides""]"
16;16.07.2010;586583.69;0;67.68;2.699;189.6125456;6.868;50 x 84 in. Tranquil Lined Grommet Window Curtain Panel, Tan;25.99;Game Development Group;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
16;03.08.2012;584000.71;0;68.59;3.528;198.0293893;6.061;Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green;22.5;Elegant Comfort;"[""Home"",""Bedding"",""Bed Sheets""]"
16;29.07.2011;582381.95;0;66.84;3.547;193.711525;6.338;Asklazy Women's Summer Sleeveless Chiffon Blouse Business Casual Tank Flowy Tops for Women,US Size,D Red,L;14.99;Asklazy;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
16;22.07.2011;581758.22;0;65.36;3.545;193.5120367;6.338;Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic;33.24;Jessica London;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;22.06.2012;581745.72;0;70.41;3.735;197.7389345;6.169;Whale Flotilla 3-Piece King Quilt Set, Soft Embossed Bedding Set, Lightweight Bedspread Coverlet with Damask Vintage Pattern, Reversible Bed Cover for All Seasons, Bone;29.99;Whale Flotilla;"[""Home"",""Kids' Rooms"",""Kids' Bedding"",""Kids' Quilts""]"
16;17.06.2011;581546.23;0;58.34;3.697;192.9034759;6.339;"Cars Kids 17"" Light Up Lightning McQueen Backpack, Multi-Color";14.98;Disney Pixar Cars;"[""Clothing"",""Bags & Accessories"",""Backpacks"",""School Backpacks""]"
16;27.08.2010;581010.52;0;65.66;2.731;190.3284922;6.868;N'Ice Caps Kids Winter Thinsulate Waterproof Insulated Ski Snow Gloves | Boys Girls Children Pink;14.99;N'Ice Caps;"[""Clothing"",""Bags & Accessories"",""Kids & Baby Backpacks & Accessories"",""Boys' Backpacks & Accessories"",""Boys Hats, Gloves and Scarves"",""Boys Gloves & Mittens""]"
16;02.09.2011;580805.33;0;63.44;3.511;194.5092113;6.338;IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Length Dress Wedding Party Evening Formal Pageant Dance Gown 5-6 Years Blue;28.99;Ibtom Castle;"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Dresses"",""Girls Dresses""]"
16;19.10.2012;577198.97;0;40.59;3.75;199.1481963;5.847;Creme of Nature Permanent Hair Color Red Copper 6.4, 1.0 CT;8.99;Creme of Nature;"[""Beauty"",""Hair Care"",""Hair Color"",""Red Hair Dye""]"
16;31.12.2010;575317.38;1;19.66;2.829;191.2557002;6.986;Women & Plus(S-3X) Relaxed Fit Long Sleeve V-Neck Round Hem Jersey Tee Shirt Top (Single & Multi-Packs Available);14.99;TheLovely;"[""Party & Occasions"",""Halloween"",""Halloween Themed Clothing""]"
16;09.12.2011;574798.86;0;14.44;3.331;195.8742575;6.232;(2 Pack) Alliwise Magnesium Glycinate 400mg Natural Mineral Supplement, Support Sleep, Bone Health, Immunity Support & Heart Health, 240 Veg Capsules;23.99;Alliwise;"[""Health and Medicine"",""Vitamins and Supplements"",""All Vitamins & Supplements""]"
16;09.09.2011;574622.56;1;56.99;3.566;194.6387853;6.338;Bob's Red Mill Gluten Free Old Fashioned Rolled Oats 32 oz Pkg;7.42;Bob's Red Mill;"[""Food"",""Breakfast & Cereal"",""Oatmeal & Grits"",""Hot Cereal & Grits""]"
16;07.01.2011;573545.96;0;12.39;2.882;191.3683815;6.614;Hawaiian Shaved Ice Snow Cone Syrup - Coconut Flavor (Pint);9.99;Hawaiian Shaved Ice;"[""Home"",""Appliances"",""Kitchen Appliances"",""Ice Cream & Dessert Makers"",""Snow Cone Syrup""]"
16;29.06.2012;570162.28;0;77.31;3.693;197.785577;6.169;Zenana Plus Size Brushed Microfiber Mock Turtleneck Long Sleeve Lightweight Tee Shirt Top;17.09;Zenana;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]"
16;10.12.2010;570103.64;0;32.02;2.728;190.9741069;6.986;Wataxii Tear Away Shorts for Men Post Surgery Adaptive Clothing Mens Basketball Shorts Athletic Workout Side Snaps Sweat Shorts Pants;14.99;Wataxii;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Workout Shorts""]"
16;15.06.2012;570045.79;0;65.36;3.723;197.692292;6.169;Noble Linens 2-Piece Light Blue Soft Stripe Reversible Print Comforter Set, Twin/TwinXL;45.99;Noble Linens;"[""Home"",""Bedding"",""Comforters"",""Down Alternative Comforters""]"
16;24.06.2011;569105.03;0;54.36;3.661;192.9982655;6.339;CHUN YI Stretch 2-Piece Checks Sofa Cover with Cushion Cover Slipcover, XL-Sofa, Teal;49.99;Chun YI;"[""Home"",""Decor"",""Slipcovers"",""Couch Covers""]"
16;13.07.2012;569005.06;0;70.29;3.613;197.8788621;6.061;Cueply Women's Running Shorts High Waisted Athletic Gym Workout Shorts with Liner Zipper Pockets;12.99;Cueply;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Athletic Shorts""]"
16;20.07.2012;565297.54;0;68.43;3.585;197.9290378;6.061;Giftesty Womens Plus Size Clearance Women Short Sleeves O-Neck Heart-Shaped Print Casual Tops Blouse T-Shirt;6.11;Giftesty;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;06.01.2012;564538.07;0;26.49;3.095;196.5458309;6.162;Men's Toy Story Pizza Planet Alien Claw Pile  Graphic Tee Black 2X Big Tall;15.99;Disney Pixar Toy Story;"[""Clothing"",""Graphics Shop"",""Graphic Tees"",""Movies & TV Tees"",""Men's Movies and TV Tees""]"
16;12.08.2011;563884.47;0;67.09;3.542;194.1105017;6.338;Roaman's Women's Plus Size Tall Invisible Stretch All Day Cargo Skirt;46.58;Roaman's;"[""Clothing"",""Womens Plus"",""Womens Plus Skirts""]"
16;30.07.2010;562633.67;0;70.71;2.69;189.9368504;6.868;Vionic Womens Alvana Leather Thong Slide Sandals;66.99;Vionic;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Sandals"",""Womens Slides""]"
16;21.10.2011;560104.16;0;46.99;3.548;195.1789994;6.232;Cuisinart Smokey Maple Bacon Seasoning;3.97;Cuisinart;"[""Food"",""Pantry"",""Herbs, spices & seasoning mixes"",""Seasoning mixes & blends"",""Seasoning mixes & blends""]"
16;26.08.2011;557312.01;0;67.51;3.485;194.3796374;6.338;"Hauteloom Casablanca Collection Living Room Bedroom Area Rug - Cozy Moroccan Farmhouse Carpet - Black, Brown, Beige - 3'11"" x 5'7""";60.3;Hauteloom;"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]"
16;19.08.2011;554630.42;0;68.83;3.499;194.2500634;6.338;Turmeric Curcumin 1600mg | 60 Softgel Capsules |  With Ginger, Astragalus, & Black Pepper Extract | Non-GMO, Gluten Free Supplement | by Nature's Truth;12.99;Nature's Truth;"[""Health and Medicine"",""Vitamins and Supplements"",""All Vitamins & Supplements""]"
16;10.08.2012;554036.84;0;70.24;3.509;198.0795651;6.061;ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top;14.99;ZXSXSY;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tank Tops"",""Womens Tank Tops""]"
16;31.08.2012;551837.31;0;64.19;3.556;198.0967341;6.061;2-PACK Medgear 12-Pocket Women's Scrub Set with Silver Snap Detail & Contrast Trim;28.68;Medgear;"[""Clothing"",""Scrubs"",""Medgear Scrubs""]"
16;24.08.2012;551152.15;0;61.44;3.558;198.0984199;6.061;Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C;8.86;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
16;25.06.2010;546554.96;0;62.37;2.715;189.4533931;6.842;Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Protector Furniture Protector for Dog, Pet, Cat 30''x30'' Blue;16.99;SANMADROLA;"[""Home"",""Decor"",""Slipcovers""]"
16;13.08.2010;543757.97;0;63.91;2.723;190.2611552;6.868;FEDTOSING Relaxed Work Cargo Pants Outdoor Mens Pant Greyish Green,Size 40◊34;35.97;FEDTOSING;"[""Sports & Outdoors"",""Outdoor Sports"",""Camping Gear"",""Hiking Gear"",""Hiking Clothing"",""Men's Hiking Clothing"",""Men's Hiking Pants""]"
16;03.09.2010;542087.89;0;58.02;2.773;190.3621607;6.868;Pntutb Womens Plus Size Clearance,Women's Printed Yoga Fitness Leggings Running Gym Stretch Sports Pants Trousers;5.79;PNTUTB;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Leggings""]"
16;22.10.2010;541216.92;0;45.85;2.762;190.9070184;6.986;Daystry Plus Size Tunic Tops For Women Lace V-Neck Empire Waist Women Top Babydoll Blouse White-4X;16.99;Daystry;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;18.06.2010;540149.85;0;52.4;2.674;189.4185259;6.842;"Amay Blackout Double Pinch Pleat Curtain Panel Dark Green 50""W x 168""L- 1Panel";100.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
16;27.07.2012;539337.87;0;69.0;3.57;197.9792136;6.061;Purina ONE High Protein, Healthy Weight Dry Cat Food, +Plus Ideal Weight With Turkey, 7 lb. Bag;17.98;Purina ONE;"[""Pets"",""Cats"",""Cat Food"",""All Cat Food""]"
16;16.09.2011;539081.09;0;53.68;3.596;194.7419707;6.338;WallFlower Women's Legendary Bootcut Mid-Rise Insta Stretch Juniors Jeans (Standard and Plus);38.69;Wallflower;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
16;10.09.2010;537518.57;1;57.24;2.78;190.3958293;6.868;Jessica London Women's Plus Size Stretch Denim Skirt Elastic Waist Long Jean Maxi Skirt;34.21;Jessica London;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Skirts""]"
16;07.09.2012;537138.58;1;60.09;3.596;198.0950484;6.061;Anray Home Luxurious Bath Towel Set 8 Piece - 600 GSM 100%   microfiber Highly Absorbent and Quick Dry Extra Large Bath Towel - Soft Hotel Quality Towel (35 x 70 Inches);24.99;Anray Home;"[""Home"",""Kids' Rooms"",""Kids' Bathroom"",""Kids' Towels""]"
16;11.06.2010;535587.31;0;62.63;2.684;189.4000734;6.842;PatPat Floral Girl Dress Toddler Girl Clothes 2pcs Kid Sleeveless Dress and Long Sleeve Ruffled Cardigan Outfits Set, Brown, 18-24 Months;19.99;PatPat;"[""Clothing"",""Kids Clothing"",""Toddler Clothing"",""Toddler Girls (12M-5T) Clothing"",""Toddler Girls Outfit Sets""]"
16;01.06.2012;532311.93;0;58.97;3.764;197.6218954;6.169;Disney Minnie Mouse Newborn Baby Girls Snap Cosplay Coverall and Hat Newborn to Infant;17.99;Disney;"[""Clothing"",""Kids Clothing"",""Baby Clothes"",""Baby Girls Clothing"",""Baby Girls Bodysuits""]"
16;03.06.2011;531080.31;0;54.08;3.763;192.8418131;6.339;Winter Fall Dresses for Women Wedding Guest 3/4 Sleeve Plus Size Cold Shoulder Overlay Asymmetric Chiffon Strapless Sequins Dress;6.59;Follure Clothing;"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]"
16;02.12.2011;530492.84;0;27.83;3.378;195.8223287;6.232;Comfortview Meredith Bootie Short Ankle Boot Women's Winter Shoes (Wide Widths Available);68.69;Comfortview;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Booties""]"
16;14.09.2012;526525.16;0;56.69;3.659;198.1267184;6.061;Bare Home Luxury Duvet Cover and Sham Set - Premium 1800 Collection - Ultra-Soft - King/Cal King, Grid - Grey/White, 3-Pieces;31.99;Bare Home;"[""Home"",""Bedding"",""Bedding Sets"",""Bedding Sets""]"
16;17.09.2010;522049.52;0;56.55;2.8;190.4688287;6.868;L'Oreal Paris Double Extend Tubing Mascara Lengthening in 2 Steps, Black;10.12;L'Oreal Paris;"[""Beauty"",""Makeup"",""Eye Makeup"",""Mascara"",""All Mascara""]"
16;17.08.2012;521896.6;0;62.07;3.545;198.1001057;6.061;"Caroma Electric Scooter for Adult, 30Miles Range&20Mph Power by 20""Off-Road Tire&Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black";569.99;Caroma;"[""Sports & Outdoors"",""Electric Transportation"",""Adult Electric Scooters""]"
16;20.08.2010;521516.96;0;63.59;2.732;190.2948237;6.868;rabbitgoo Dog Harness, No-Pull Pet Harness with 2 Leash Clips, Adjustable Soft Padded Dog Vest, Reflective Outdoor Pet Oxford Vest with Easy Control Handle for Large Dogs, Beige;19.98;Rabbitgoo;"[""Pets"",""Dogs"",""Dog Collars, Leashes, and Harnesses"",""No Pull Dog Harnesses""]"
16;16.03.2012;520850.71;0;38.02;3.486;197.0457208;6.162;Iceglad Polo Shirts for Men V Neck Slim Fit Short Sleeve Performance Golf Shirt Knit Soft Tees;14.68;Iceglad;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Polo Shirts""]"
16;25.05.2012;518045.09;0;57.36;3.804;197.5886046;6.169;Free Country Men's Tech Stretch Short II - Blue L;40.0;FREE COUNTRY;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Shorts""]"
16;04.06.2010;516295.81;0;53.76;2.7;189.422658;6.842;"Bare Home Fitted Sheet - 22"" Extra Deep Pocket - Premium 1800 Collection - King, 22"" Pocket, Red";21.99;Bare Home;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
16;11.11.2011;513181.31;0;29.56;3.505;195.6376941;6.232;Avia Women's Micro Performance Sport No Show Liner Socks, 6-Pack;7.97;Avia;"[""Clothing"",""Womens Clothing"",""Womens Socks, Hosiery & Tights"",""Womens Socks"",""Womens Novelty Socks""]"
16;03.12.2010;512260.59;0;23.68;2.712;190.9931437;6.986;Made by Johnny Women's Chic Palazzo Lounge Pants S HEATHER_DARK_GREY;19.75;Made by Johnny;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]"
16;24.09.2010;511330.32;0;58.19;2.793;190.5713264;6.868;Boho Casual Tank Tops Sleeveless Blouse for Women Floral Print T-Shirt Summer Casual Loose Tank Vest Pleated Tunic Blouse Holiday Party Beach;9.99;UKAP;"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]"
16;04.11.2011;511059.95;0;33.43;3.527;195.4847959;6.232;Drecage Toddler Boys Girls Cute Cartoon Clogs Kids Lightweight Garden Shoes Beach Pool Sandals;15.99;Drecage;"[""Clothing"",""Shoes"",""Kids Shoes"",""Toddler Shoes"",""Toddler Sandals""]"
16;21.09.2012;509942.56;0;56.48;3.765;198.358523;6.061;Hermes Terre D'Hermes Eau De Toilette Spray for Men 3.4 oz;66.35;Hermes;"[""Premium Beauty"",""Premium Fragrance"",""Premium Cologne for Men""]"
16;13.01.2012;508520.09;0;19.55;3.077;196.7330517;6.162;Stretch Is Comfort Women's Cotton Biker Shorts Olive Green X-Large;20.99;Stretch Is Comfort;"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]"
16;28.10.2011;505918.21;0;41.97;3.55;195.3318977;6.232;Liberty Blues Men's Big & Tall Longer-Length Shrink-Less PiquÈ Polo;31.89;Liberty Blues;"[""Clothing"",""Big and Tall"",""Big and Tall Shirts"",""Big and Tall Polo Shirts""]"
16;23.09.2011;504856.97;0;50.39;3.581;194.8099713;6.338;Women's Maidenform DMS084 Cover Your Bases Shaping Low-Back Bodysuit (Nude 1/Transparent 2X);29.99;Maidenform;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]"
16;19.03.2010;504307.35;0;33.45;2.692;189.734262;7.039;Gildan Unisex Heavy Blend Fleece Hooded Sweatshirt;18.69;Gildan;"[""Clothing"",""Mens Clothing"",""Mens Hoodies and Sweatshirts"",""Mens Hoodies""]"
16;06.04.2012;502662.07;0;48.93;3.854;197.5971285;6.169;Men's Home Alone Merry Christmas Ugly Sweater  Graphic Tee Navy Blue Heather 2X Large;15.99;Home Alone;"[""Clothing"",""Graphics Shop"",""Graphic Tees"",""Movies & TV Tees"",""Men's Movies and TV Tees""]"
16;14.10.2011;498241.06;0;39.97;3.491;195.0261012;6.232;Thermajohn Long Johns Thermal Underwear for Men Crewneck Set (XS-4XL);27.99;Thermajohn;"[""Clothing"",""Mens Clothing"",""Mens Underwear"",""Mens Thermal Underwear""]"
16;18.03.2011;497373.49;0;36.5;3.406;192.1237981;6.614;FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box;11.24;FindChic;"[""Jewelry"",""Womens Jewelry & Watches"",""Womens Jewelry"",""Womens Rings"",""Womens Rings""]"
16;09.03.2012;495951.66;0;28.16;3.286;196.9631599;6.162;Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic;33.24;Jessica London;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;24.02.2012;495720.3;0;26.21;3.129;196.9499007;6.162;Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans;62.74;Roaman's;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
16;29.10.2010;495022.51;0;35.76;2.748;190.951728;6.986;Amay Rod Pocket Curtain Panel Draperies Silver Grey 60 Inch Wide by 120 Inch Long-1 Panel;92.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
16;17.02.2012;494069.49;0;31.19;3.113;196.9432711;6.162;(3 pack) SoftSheen-Carson Dark & Lovely Fade Resist Hair Color, 384 Light Golden Blonde;20.94;Dark and Lovely;"[""Beauty"",""Hair Care"",""Hair Color"",""Conditioning Hair Color""]"
16;18.05.2012;493506.47;0;56.74;3.837;197.5553137;6.169;Bakell - Royal Gold Tinker Dust (5g, x1 Jar) Edible Glitter for Cake Decorating, Cupcakes, Cookies and Other Desserts;9.91;Bakell;"[""Party & Occasions"",""Party Supplies"",""Party Supplies by Color"",""Metallic Party Supplies"",""Metallic Decorative Baking""]"
16;23.03.2012;493503.89;0;38.7;3.664;197.2295234;6.162;COMFREE Women's Camisole with Built in Bra Plus Size Tank Top Cami Flowy Casual Tops with Adjustable Strap (S-4XL);19.99;COMFREE;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;12.10.2012;491817.19;0;43.26;3.76;199.0539368;5.847;Woman Within Women's Plus Size Perfect Printed Three-Quarter-Sleeve V-Neck Tunic;19.95;Woman Within;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;18.02.2011;491179.79;0;27.18;3.051;191.9178331;6.614;Reebok Boys Power Blast Muscle Active Tank, Sizes 4-18;6.13;Reebok;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Activewear"",""Boys Athletic Shirts""]"
16;02.04.2010;490503.69;0;36.19;2.725;189.7048215;6.842;SHOWMALL Plus Size Tunic for Women Cold Shoulder Top Cream Leopard 2X Blouse Short Sleeve Clothing V Neck Shirts Summer Clothes;16.99;Showmall;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
16;30.03.2012;485095.41;0;48.29;3.75;197.4133259;6.162;Shop LC TAMSY Navy Color Rayon Lycra Polyester V Neck Full Sleeve Woven Top-XL;35.63;Shop LC;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]"
16;04.03.2011;484829.07;0;31.77;3.232;192.0116004;6.614;Russell Athletic Boys Active Woven Basketball Short, Sizes 4-18 & Husky;8.0;Russell Athletic;"[""Clothing"",""Savings"",""Kids & Baby Savings"",""Shop all kids""]"
16;26.03.2010;483177.2;0;29.88;2.717;189.7195417;7.039;Just Love Women Tie Dye Pajama Pants (Tie Dye Bright Spotty, 2X Plus);12.99;Just Love;"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Pajamas"",""Pajama Bottoms""]"
16;07.10.2011;482926.93;0;48.91;3.498;194.9459724;6.232;G3 Home 90036 Ivy Bedspread Set, White - Queen Size - 3 Piece;60.72;G3 Home;"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]"
16;18.11.2011;480353.64;0;31.73;3.479;195.7184713;6.232;Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Protector Furniture Protector for Dog, Pet, Cat 30''x70'' Gray Blue;19.99;SANMADROLA;"[""Home"",""Decor"",""Slipcovers"",""Couch Covers""]"
16;11.05.2012;479855.0;0;53.57;3.87;197.5481609;6.169;"""Women Strapless Pleated Solid Colors Smocked Bandeau Sexy Tube Crop Tops (GOLDEN MUSTARD, Medium)""";11.04;TheLovely;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]"
